#

J003653.5+444321, POINT   , Patch, 00:36:53.5680, +44.43.21.612,    5.3044, 0, 0, 0,     ,     ,      , , [-0.73]
J020707.5+065856, GAUSSIAN, Patch, 02:07:07.5048, +06.58.56.712,    6.2242, 0, 0, 0, 32.7, 28.4, -62.80, , [-0.73]
J021226.8+072202, GAUSSIAN, Patch, 02:12:26.8008, +07.22.02.136,    7.8826, 0, 0, 0, 30.6, 25.2,  9.10, , [-0.73]
J022159.5+082654, GAUSSIAN, Patch, 02:21:59.5416, +08.26.54.024,   12.6934, 0, 0, 0, 140.7, 35.2, -76.10, , [-0.73]
J021707.4+110411, GAUSSIAN, Patch, 02:17:07.4904, +11.04.11.820,    8.6653, 0, 0, 0, 104.1, 31.8,  76.7, , [-0.73]
J022047.5+112142, GAUSSIAN, Patch, 02:20:47.5200, +11.21.42.912,    7.9927, 0, 0, 0, 35.4, 25.5,  86.4, , [-0.73]
J023830.8+101007, GAUSSIAN, Patch, 02:38:30.8256, +10.10.07.536,    6.6709, 0, 0, 0, 29.6, 25.2, -11.90, , [-0.73]
J020450.3+151411, POINT   , Patch, 02:04:50.3904, +15.14.11.616,    5.2315, 0, 0, 0,     ,     ,      , , [-0.73]
J015046.1+201702, GAUSSIAN, Patch, 01:50:46.1880, +20.17.02.976,    6.4129, 0, 0, 0, 35.3, 26.7, -30.00, , [-0.73]
J020140.8+183640, GAUSSIAN, Patch, 02:01:40.8936, +18.36.40.464,    7.0481, 0, 0, 0, 30.8, 28.6,  5.80, , [-0.73]
J021632.3+180632, GAUSSIAN, Patch, 02:16:32.3280, +18.06.32.544,    6.1563, 0, 0, 0, 32.0, 26.4,  64.6, , [-0.73]
J021112.6+211932, GAUSSIAN, Patch, 02:11:12.6168, +21.19.32.808,    8.5282, 0, 0, 0, 31.8, 27.0, -86.00, , [-0.73]
J021505.9+200053, GAUSSIAN, Patch, 02:15:05.9640, +20.00.53.568,    6.4373, 0, 0, 0, 42.4, 27.2, -5.60, , [-0.73]
J025146.7+155011, GAUSSIAN, Patch, 02:51:46.7664, +15.50.11.796,    5.4581, 0, 0, 0, 145.0, 27.7, -88.60, , [-0.73]
J005550.3+262435, GAUSSIAN, Patch, 00:55:50.3448, +26.24.35.424,   20.8494, 0, 0, 0, 40.2, 29.7, -32.80, , [-0.73]
J001506.2+321613, GAUSSIAN, Patch, 00:15:06.2016, +32.16.13.044,    5.8151, 0, 0, 0, 28.8, 25.8,  67.2, , [-0.73]
J001343.9+344142, GAUSSIAN, Patch, 00:13:43.9968, +34.41.42.108,    5.6037, 0, 0, 0, 30.5, 25.7, -18.00, , [-0.73]
J004054.9+331006, GAUSSIAN, Patch, 00:40:54.9192, +33.10.06.492,   14.3078, 0, 0, 0, 35.5, 27.3,  75.1, , [-0.73]
J005824.0+265214, GAUSSIAN, Patch, 00:58:24.0432, +26.52.14.052,    7.8942, 0, 0, 0, 148.3, 68.4,  61.9, , [-0.73]
J010250.1+255216, POINT   , Patch, 01:02:50.1744, +25.52.16.860,    5.3459, 0, 0, 0,     ,     ,      , , [-0.73]
J013119.6+252030, GAUSSIAN, Patch, 01:31:19.6728, +25.20.30.804,   12.2219, 0, 0, 0, 38.2, 32.2,  1.20, , [-0.73]
J012830.1+290300, GAUSSIAN, Patch, 01:28:30.1848, +29.03.00.252,   13.6517, 0, 0, 0, 38.6, 26.5, -48.80, , [-0.73]
J010728.0+322346, GAUSSIAN, Patch, 01:07:28.0344, +32.23.46.392,    9.2133, 0, 0, 0, 236.5, 63.7, -22.10, , [-0.73]
J011018.6+314720, GAUSSIAN, Patch, 01:10:18.6576, +31.47.20.148,   16.0770, 0, 0, 0, 42.2, 26.3,  84.6, , [-0.73]
J013654.1+301432, GAUSSIAN, Patch, 01:36:54.1344, +30.14.32.172,    9.0985, 0, 0, 0, 42.0, 27.5, -16.50, , [-0.73]
J012800.6+324428, GAUSSIAN, Patch, 01:28:00.6624, +32.44.27.996,    5.4523, 0, 0, 0, 43.7, 25.7, -59.90, , [-0.73]
J012644.3+331309, GAUSSIAN, Patch, 01:26:44.3232, +33.13.09.984,   12.1947, 0, 0, 0, 33.4, 28.4, -25.30, , [-0.73]
J013741.3+330935, GAUSSIAN, Patch, 01:37:41.3592, +33.09.35.784,   66.9922, 0, 0, 0, 32.8, 28.9,  47.2, , [-0.73]
J001331.0+405135, GAUSSIAN, Patch, 00:13:31.0752, +40.51.35.352,    6.8117, 0, 0, 0, 35.5, 32.1, -80.60, , [-0.73]
J003414.4+392415, GAUSSIAN, Patch, 00:34:14.4744, +39.24.15.660,   17.1999, 0, 0, 0, 42.7, 27.0, -34.10, , [-0.73]
J000119.7+415310, GAUSSIAN, Patch, 00:01:19.7616, +41.53.10.716,    6.3408, 0, 0, 0, 42.2, 35.7,  20.4, , [-0.73]
J005427.2+404212, GAUSSIAN, Patch, 00:54:27.2400, +40.42.12.240,    6.0332, 0, 0, 0, 29.7, 27.4, -45.20, , [-0.73]
J014411.6+341157, POINT   , Patch, 01:44:11.6688, +34.11.57.408,    5.6955, 0, 0, 0,     ,     ,      , , [-0.73]
J013528.7+375406, GAUSSIAN, Patch, 01:35:28.7688, +37.54.06.048,   11.7417, 0, 0, 0, 132.4, 32.3,  67.4, , [-0.73]
J010642.3+422954, GAUSSIAN, Patch, 01:06:42.3216, +42.29.54.276,    5.4567, 0, 0, 0, 32.7, 29.7, -1.10, , [-0.73]
J014333.0+390210, POINT   , Patch, 01:43:33.0312, +39.02.10.248,    5.2812, 0, 0, 0,     ,     ,      , , [-0.73]
J013930.1+395707, GAUSSIAN, Patch, 01:39:30.1992, +39.57.07.272,   11.6752, 0, 0, 0, 213.2, 45.7,  65.0, , [-0.73]
J015710.7+285140, GAUSSIAN, Patch, 01:57:10.7712, +28.51.40.500,   20.2699, 0, 0, 0, 74.1, 27.5, -85.30, , [-0.73]
J020136.3+293340, GAUSSIAN, Patch, 02:01:36.3384, +29.33.40.572,    5.5354, 0, 0, 0, 44.9, 29.4,  10.5, , [-0.73]
J020704.2+293103, GAUSSIAN, Patch, 02:07:04.2024, +29.31.03.720,   10.6597, 0, 0, 0, 163.7, 33.4,  62.1, , [-0.73]
J021701.7+280458, GAUSSIAN, Patch, 02:17:01.7544, +28.04.58.224,    6.2281, 0, 0, 0, 35.9, 26.9,  43.4, , [-0.73]
J022518.4+265305, GAUSSIAN, Patch, 02:25:18.4080, +26.53.05.604,    6.4761, 0, 0, 0, 32.9, 26.4,  33.4, , [-0.73]
J022412.2+275011, POINT   , Patch, 02:24:12.2352, +27.50.11.976,   12.6511, 0, 0, 0,     ,     ,      , , [-0.73]
J025359.0+201456, GAUSSIAN, Patch, 02:53:59.0112, +20.14.56.364,    6.8745, 0, 0, 0, 43.2, 25.7, -89.90, , [-0.73]
J023812.4+272526, POINT   , Patch, 02:38:12.4392, +27.25.26.508,    7.0601, 0, 0, 0,     ,     ,      , , [-0.73]
J023535.3+290858, GAUSSIAN, Patch, 02:35:35.3448, +29.08.58.380,   10.6957, 0, 0, 0, 35.8, 29.1,  24.4, , [-0.73]
J024742.9+282406, GAUSSIAN, Patch, 02:47:42.9936, +28.24.06.768,    6.0789, 0, 0, 0, 32.2, 25.2,  23.3, , [-0.73]
J020938.4+354750, GAUSSIAN, Patch, 02:09:38.4936, +35.47.50.100,    8.6625, 0, 0, 0, 52.6, 35.4, -52.50, , [-0.73]
J021458.0+350639, GAUSSIAN, Patch, 02:14:58.0848, +35.06.39.924,    5.7519, 0, 0, 0, 37.6, 28.6,  25.5, , [-0.73]
J023423.8+313418, GAUSSIAN, Patch, 02:34:23.8536, +31.34.18.120,   12.5196, 0, 0, 0, 35.9, 28.2, -26.80, , [-0.73]
J023228.6+342400, GAUSSIAN, Patch, 02:32:28.6968, +34.24.00.504,   17.3306, 0, 0, 0, 43.1, 27.5, -2.60, , [-0.73]
J023159.4+344226, GAUSSIAN, Patch, 02:31:59.4336, +34.42.26.712,    5.0549, 0, 0, 0, 36.1, 26.6,  45.4, , [-0.73]
J031520.9+101243, GAUSSIAN, Patch, 03:15:20.9736, +10.12.43.308,    7.8960, 0, 0, 0, 40.7, 32.4, -54.00, , [-0.73]
J030314.9+162614, GAUSSIAN, Patch, 03:03:14.9520, +16.26.14.352,   10.7376, 0, 0, 0, 101.7, 70.7, -73.30, , [-0.73]
J031000.0+170558, GAUSSIAN, Patch, 03:10:00.0600, +17.05.58.848,   34.1532, 0, 0, 0, 76.7, 28.7, -77.20, , [-0.73]
J031857.8+162831, POINT   , Patch, 03:18:57.8448, +16.28.31.260,    7.6372, 0, 0, 0,     ,     ,      , , [-0.73]
J032221.1+174751, GAUSSIAN, Patch, 03:22:21.1080, +17.47.51.936,    5.2031, 0, 0, 0, 129.8, 29.3,  34.2, , [-0.73]
J030317.8+275336, GAUSSIAN, Patch, 03:03:17.8296, +27.53.36.492,    5.3900, 0, 0, 0, 40.6, 27.1,  23.9, , [-0.73]
J035204.3+262418, GAUSSIAN, Patch, 03:52:04.3584, +26.24.18.540,    7.7793, 0, 0, 0, 51.4, 27.2,  42.1, , [-0.73]
J041323.5+264917, POINT   , Patch, 04:13:23.5848, +26.49.17.004,    5.3388, 0, 0, 0,     ,     ,      , , [-0.73]
J034309.7+311513, GAUSSIAN, Patch, 03:43:09.7608, +31.15.13.464,    5.0017, 0, 0, 0, 84.5, 27.1, -71.20, , [-0.73]
J040442.6+290215, GAUSSIAN, Patch, 04:04:42.6864, +29.02.15.396,    6.1728, 0, 0, 0, 55.8, 29.9,  76.7, , [-0.73]
J041141.9+305916, GAUSSIAN, Patch, 04:11:41.9064, +30.59.16.836,    5.0942, 0, 0, 0, 29.8, 25.5, -26.60, , [-0.73]
J031135.1+304320, POINT   , Patch, 03:11:35.1672, +30.43.20.172,    5.4085, 0, 0, 0,     ,     ,      , , [-0.73]
J030142.3+351220, GAUSSIAN, Patch, 03:01:42.3048, +35.12.20.124,    5.0186, 0, 0, 0, 28.7, 28.1,  64.8, , [-0.73]
J031654.3+343716, GAUSSIAN, Patch, 03:16:54.3576, +34.37.16.140,    5.4271, 0, 0, 0, 45.0, 30.0,  35.7, , [-0.73]
J034008.5+320903, GAUSSIAN, Patch, 03:40:08.5800, +32.09.03.564,    9.9417, 0, 0, 0, 56.1, 29.6,  17.6, , [-0.73]
J034846.8+335315, GAUSSIAN, Patch, 03:48:46.8576, +33.53.16.008,   10.7063, 0, 0, 0, 30.0, 27.5,  74.2, , [-0.73]
J041236.2+353542, GAUSSIAN, Patch, 04:12:36.2712, +35.35.42.684,    7.0507, 0, 0, 0, 37.0, 26.5,  16.8, , [-0.73]
J035310.9+382643, GAUSSIAN, Patch, 03:53:10.9968, +38.26.43.548,    6.5835, 0, 0, 0, 31.6, 26.3,  75.7, , [-0.73]
J040922.3+384831, POINT   , Patch, 04:09:22.3416, +38.48.31.932,    6.2451, 0, 0, 0,     ,     ,      , , [-0.73]
J043616.2+344104, GAUSSIAN, Patch, 04:36:16.2600, +34.41.04.956,    5.3164, 0, 0, 0, 35.4, 28.8,  82.3, , [-0.73]
J042353.1+345144, POINT   , Patch, 04:23:53.1888, +34.51.44.892,    7.1035, 0, 0, 0,     ,     ,      , , [-0.73]
J041822.3+380148, GAUSSIAN, Patch, 04:18:22.3776, +38.01.48.540,   81.9770, 0, 0, 0, 188.0, 66.5,  62.4, , [-0.73]
J042318.8+405334, GAUSSIAN, Patch, 04:23:18.8976, +40.53.34.116,    7.5426, 0, 0, 0, 47.3, 28.0,  84.2, , [-0.73]
J043236.4+413829, POINT   , Patch, 04:32:36.4776, +41.38.29.364,   17.9810, 0, 0, 0,     ,     ,      , , [-0.73]
J042916.6+423149, GAUSSIAN, Patch, 04:29:16.6272, +42.31.49.368,    6.6939, 0, 0, 0, 41.4, 25.7, -42.20, , [-0.73]
J044617.8+394502, GAUSSIAN, Patch, 04:46:17.8152, +39.45.02.412,   20.7504, 0, 0, 0, 33.2, 29.1,  62.0, , [-0.73]
J215418.2+451538, POINT   , Patch, 21:54:18.2232, +45.15.38.448,    5.4081, 0, 0, 0,     ,     ,      , , [-0.73]
J215638.1+483026, GAUSSIAN, Patch, 21:56:38.1744, +48.30.26.136,    9.2473, 0, 0, 0, 36.0, 28.9, -85.80, , [-0.73]
J223349.5+465207, GAUSSIAN, Patch, 22:33:49.5912, +46.52.07.788,    6.9105, 0, 0, 0, 109.0, 26.3,  28.5, , [-0.73]
J223437.5+472225, GAUSSIAN, Patch, 22:34:37.5816, +47.22.25.212,    5.6063, 0, 0, 0, 46.0, 29.7,  13.1, , [-0.73]
J230345.2+443906, GAUSSIAN, Patch, 23:03:45.2568, +44.39.06.948,    7.0397, 0, 0, 0, 33.1, 27.7,  64.9, , [-0.73]
J231348.2+471217, POINT   , Patch, 23:13:48.2088, +47.12.17.244,    7.2907, 0, 0, 0,     ,     ,      , , [-0.73]
J230146.5+482445, GAUSSIAN, Patch, 23:01:46.5024, +48.24.45.216,    5.7031, 0, 0, 0, 37.2, 29.5,  11.9, , [-0.73]
J232342.4+495933, GAUSSIAN, Patch, 23:23:42.4512, +49.59.33.360,    5.1187, 0, 0, 0, 59.9, 27.0,  63.8, , [-0.73]
J215207.7+495948, GAUSSIAN, Patch, 21:52:07.7496, +49.59.48.624,    6.8180, 0, 0, 0, 62.5, 26.2, -30.80, , [-0.73]
J223118.9+540936, GAUSSIAN, Patch, 22:31:18.9480, +54.09.36.684,   10.4937, 0, 0, 0, 32.2, 28.7,  65.3, , [-0.73]
J221549.4+565853, GAUSSIAN, Patch, 22:15:49.4232, +56.58.53.688,    5.8428, 0, 0, 0, 59.4, 28.8,  44.0, , [-0.73]
J221414.6+602838, GAUSSIAN, Patch, 22:14:14.6328, +60.28.38.892,   10.2693, 0, 0, 0, 31.1, 26.7, -16.90, , [-0.73]
J231632.6+535709, POINT   , Patch, 23:16:32.6232, +53.57.09.504,    8.5343, 0, 0, 0,     ,     ,      , , [-0.73]
J234348.4+534841, POINT   , Patch, 23:43:48.4560, +53.48.41.364,    6.8222, 0, 0, 0,     ,     ,      , , [-0.73]
J233143.3+564254, GAUSSIAN, Patch, 23:31:43.3968, +56.42.54.972,    7.7877, 0, 0, 0, 50.1, 24.7,  86.4, , [-0.73]
J225453.9+575641, POINT   , Patch, 22:54:53.9712, +57.56.41.820,   13.5594, 0, 0, 0,     ,     ,      , , [-0.73]
J232258.7+584742, POINT   , Patch, 23:22:58.7256, +58.47.42.612,   14.5823, 0, 0, 0,     ,     ,      , , [-0.73]
J232313.5+584735, GAUSSIAN, Patch, 23:23:13.5216, +58.47.35.376,  181.1351, 0, 0, 0, 33.9, 29.8, -47.70, , [-0.73]
J232330.8+584708, POINT   , Patch, 23:23:30.8640, +58.47.08.088,   11.1223, 0, 0, 0,     ,     ,      , , [-0.73]
J232318.5+584821, GAUSSIAN, Patch, 23:23:18.5664, +58.48.21.744,  148.9766, 0, 0, 0, 38.0, 27.9, -73.40, , [-0.73]
J232328.9+584831, GAUSSIAN, Patch, 23:23:28.9968, +58.48.31.068,  130.1231, 0, 0, 0, 36.4, 28.3, -46.70, , [-0.73]
J232306.0+584952, GAUSSIAN, Patch, 23:23:06.0576, +58.49.52.032,  789.7443, 0, 0, 0, 55.4, 45.1, -17.90, , [-0.73]
J232329.8+585118, GAUSSIAN, Patch, 23:23:29.8176, +58.51.18.612,  271.7101, 0, 0, 0, 45.1, 31.6, -53.80, , [-0.73]
J232320.4+585223, GAUSSIAN, Patch, 23:23:20.4264, +58.52.23.808,  214.2781, 0, 0, 0, 37.4, 29.6,  76.4, , [-0.73]
J232339.3+584934, POINT   , Patch, 23:23:39.3960, +58.49.34.176,   20.3252, 0, 0, 0,     ,     ,      , , [-0.73]
J232348.8+585048, POINT   , Patch, 23:23:48.8736, +58.50.48.156,   17.5565, 0, 0, 0,     ,     ,      , , [-0.73]
J231253.4+593901, GAUSSIAN, Patch, 23:12:53.4960, +59.39.01.224,    7.6038, 0, 0, 0, 31.8, 25.9, -69.10, , [-0.73]
J220320.5+624034, GAUSSIAN, Patch, 22:03:20.5872, +62.40.34.896,   16.0822, 0, 0, 0, 30.2, 26.4, -20.30, , [-0.73]
J223111.0+624857, GAUSSIAN, Patch, 22:31:11.0016, +62.48.57.636,    5.3175, 0, 0, 0, 38.4, 26.6,  81.2, , [-0.73]
J225205.1+644011, GAUSSIAN, Patch, 22:52:05.1864, +64.40.11.460,   12.9873, 0, 0, 0, 33.7, 27.3, -25.40, , [-0.73]
J220103.6+635242, GAUSSIAN, Patch, 22:01:03.6336, +63.52.42.276,    6.6262, 0, 0, 0, 59.8, 26.8, -75.40, , [-0.73]
J235054.0+644021, GAUSSIAN, Patch, 23:50:54.0888, +64.40.21.180,   44.4259, 0, 0, 0, 31.7, 28.7,  0.70, , [-0.73]
J234533.4+655719, POINT   , Patch, 23:45:33.4632, +65.57.19.800,    9.6548, 0, 0, 0,     ,     ,      , , [-0.73]
J231825.5+675345, GAUSSIAN, Patch, 23:18:25.5840, +67.53.45.744,    9.6532, 0, 0, 0, 32.9, 27.1, -61.60, , [-0.73]
J222212.2+722045, GAUSSIAN, Patch, 22:22:12.2472, +72.20.44.988,    5.5369, 0, 0, 0, 31.5, 27.2,  44.7, , [-0.73]
J225705.3+702839, POINT   , Patch, 22:57:05.3616, +70.28.39.972,    5.8076, 0, 0, 0,     ,     ,      , , [-0.73]
J225032.9+712918, POINT   , Patch, 22:50:32.9448, +71.29.18.672,   10.0310, 0, 0, 0,     ,     ,      , , [-0.73]
J232937.7+714211, POINT   , Patch, 23:29:37.7640, +71.42.11.916,    5.0040, 0, 0, 0,     ,     ,      , , [-0.73]
